"figure","mass","amplitude","toys_per_hypothesis","tail_3nu","tail_4nu","p3_corrected","p4_corrected","cls_corrected","q","observed_test_statistic","tested_point_index","figure_point_index"
"fig3b","0.19282230020774124","0.012589254117941675","5000","2317","501","0.46350729854029193","0.10037992401519696","0.21656600517687663","0.07720455908818237","-2.2649001613763744","4212","491"
"fig3b","0.19282230020774124","0.013593563908785255","5000","2344","488","0.46890621875624877","0.09778044391121776","0.20852878464818764","0.07433513297340533","-2.26234460276288","4213","492"
"fig3b","0.19282230020774124","0.014677992676220698","5000","2265","467","0.45310937812437513","0.09358128374325135","0.20653133274492497","0.07092581483703259","-2.2595829631829076","4214","493"
"fig3b","0.19282230020774124","0.015848931924611134","5000","2221","523","0.4443111377724455","0.10477904419116177","0.23582358235823583","0.08256348730253948","-2.2565984349422195","4215","494"
"fig3b","0.19282230020774124","0.01711328304161781","5000","2195","477","0.4391121775644871","0.09558088382323535","0.2176684881602914","0.07362527494501099","-2.2533728083351434","4216","495"
"fig3b","0.19282230020774124","0.018478497974222907","5000","2214","481","0.4429114177164567","0.09638072385522896","0.217607223476298","0.07423515296940612","-2.2498863496001036","4217","496"
"fig3b","0.19282230020774124","0.0199526231496888","5000","2227","515","0.4455108978204359","0.10317936412717456","0.23159784560143626","0.08090381923615277","-2.2461176674302124","4218","497"
"fig3b","0.19282230020774124","0.021544346900318832","5000","2324","503","0.46490701859628075","0.10077984403119376","0.2167741935483871","0.07753449310137972","-2.242043566843847","4219","498"
"fig3b","0.19282230020774124","0.02326305067153626","5000","2303","514","0.46070785842831435","0.10297940411917617","0.22352430555555555","0.07994401119776044","-2.237638889073139","4220","499"
"fig3b","0.19282230020774124","0.025118864315095794","5000","2330","492","0.46610677864427114","0.09858028394321136","0.2114972114972115","0.0752749450109978","-2.232876335956945","4221","500"
"fig3b","0.19282230020774124","0.02712272579332028","5000","2264","462","0.45290941811637675","0.09258148370325935","0.20441501103752757","0.06993601279744051","-2.2277262771485766","4222","501"
"fig3b","0.19282230020774124","0.029286445646252372","5000","2159","483","0.4319136172765447","0.09678064387122576","0.22407407407407406","0.07518496300739852","-2.2221565382317863","4223","502"
"fig3b","0.19282230020774124","0.03162277660168379","5000","2287","495","0.4575084983003399","0.09918016396720655","0.21678321678321677","0.07630473905218955","-2.21613216758945","4224","503"
"fig3b","0.19282230020774124","0.034145488738336005","5000","2218","488","0.4437112577484503","0.09778044391121776","0.22036953582694907","0.07559488102379525","-2.209615179600746","4225","504"
"fig3b","0.19282230020774124","0.03686945064519575","5000","2229","507","0.4459108178364327","0.10157968406318736","0.22780269058295963","0.07928414317136573","-2.2025642714120863","4226","505"
"fig3b","0.19282230020774124","0.039810717055349734","5000","2239","475","0.4479104179164167","0.09518096380723855","0.2125","0.07278544291141771","-2.1949345101679114","4227","506"
"fig3b","0.19282230020774124","0.042986623470822764","5000","2249","476","0.44991001799640074","0.09538092381523695","0.212","0.07288542291541691","-2.1866769871614338","4228","507"
"fig3b","0.19282230020774124","0.046415888336127774","5000","2193","418","0.4387122575484903","0.08378324335132974","0.190975387420237","0.06184763047390522","-2.17773843487646","4229","508"
"fig3b","0.19282230020774124","0.05011872336272722","5000","2233","431","0.44671065786842634","0.08638272345530894","0.19337511190689347","0.06404719056188762","-2.1680608023337413","4230","509"
"fig3b","0.19282230020774124","0.054116952654646375","5000","2183","502","0.4367126574685063","0.10057988402319536","0.2303113553113553","0.07874425114977004","-2.1575807834983323","4231","510"
"fig3b","0.19282230020774124","0.05843414133735175","5000","2190","432","0.4381123775244951","0.08658268346330734","0.19762665449566408","0.06467706458708258","-2.1462292927596707","4232","511"
"fig3b","0.19282230020774124","0.06309573444801933","5000","2221","462","0.4443111377724455","0.09258148370325935","0.20837083708370835","0.07036592681463708","-2.133930880610251","4233","512"
"fig3b","0.19282230020774124","0.06812920690579614","5000","2244","487","0.44891021795640873","0.09758048390321936","0.2173719376391982","0.07513497300539893","-2.120603081645072","4234","513"
"fig3b","0.19282230020774124","0.07356422544596414","5000","2199","462","0.4399120175964807","0.09258148370325935","0.21045454545454545","0.07058588282343531","-2.1061556858023778","4235","514"
"fig3b","0.19282230020774124","0.07943282347242814","5000","2183","477","0.4367126574685063","0.09558088382323535","0.21886446886446886","0.07374525094981003","-2.0904899223982056","4236","515"
"fig3b","0.19282230020774124","0.08576958985908942","5000","2194","468","0.4389122175564887","0.09378124375124974","0.21366742596810934","0.07183563287342531","-2.0734975448754653","4237","516"
"fig3b","0.19282230020774124","0.09261187281287937","5000","2125","477","0.4251149770045991","0.09558088382323535","0.22483537158984004","0.07432513497300539","-2.0550598022946076","4238","517"
"fig3b","0.19282230020774124","0.1","5000","2130","455","0.4261147770445911","0.09118176364727054","0.21398404504927263","0.06987602479504099","-2.0350462813470642","4239","518"
"fig3b","0.19282230020774124","0.10797751623277094","5000","2104","439","0.42091581683663265","0.08798240351929613","0.20902612826603326","0.06693661267746451","-2.013313600048633","4240","519"
"fig3b","0.19282230020774124","0.11659144011798317","5000","2173","414","0.4347130573885223","0.08298340331933614","0.1908923643054278","0.06124775044991002","-1.9897039311287585","4241","520"
"fig3b","0.19282230020774124","0.12589254117941676","5000","2172","411","0.4345130973805239","0.08238352329534093","0.18959963184537507","0.06065786842631474","-1.964043329432286","4242","521"
"fig3b","0.19282230020774124","0.13593563908785256","5000","2075","385","0.41511697660467906","0.07718456308738253","0.18593448940269752","0.05642871425714857","-1.9361398332150657","4243","522"
"fig3b","0.19282230020774124","0.14677992676220697","5000","2053","427","0.4107178564287143","0.08558288342331534","0.20837390457643623","0.06504699060187963","-1.9057813039074745","4244","523"
"fig3b","0.19282230020774124","0.15848931924611134","5000","2038","395","0.40771845630873826","0.07918416316736653","0.19421284943599804","0.05879824035192961","-1.872732962515471","4245","524"
"fig3b","0.19282230020774124","0.1711328304161781","5000","2034","377","0.40691861627674464","0.07558488302339532","0.18574938574938574","0.05523895220955809","-1.8367345730667353","4246","525"
"fig3b","0.19282230020774124","0.18478497974222907","5000","2045","377","0.4091181763647271","0.07558488302339532","0.1847507331378299","0.05512897420515896","-1.7974972140144132","4247","526"
"fig3b","0.19282230020774124","0.19952623149688797","5000","2126","334","0.4253149370125975","0.0669866026794641","0.15749882463563702","0.04572085582883423","-1.7546995668048453","4248","527"
"fig3b","0.19282230020774124","0.21544346900318834","5000","2010","369","0.40211957608478305","0.07398520295940812","0.1839880656389856","0.053879224155168964","-1.707983636229585","4249","528"
"fig3b","0.19282230020774124","0.23263050671536262","5000","2029","356","0.40591881623675263","0.07138572285542892","0.17586206896551726","0.051089782043591284","-1.6569497987889292","4250","529"
"fig3b","0.19282230020774124","0.25118864315095796","5000","1980","335","0.396120775844831","0.06718656268746251","0.1696113074204947","0.04738052389522096","-1.6011510517422494","4251","530"
"fig3b","0.19282230020774124","0.27122725793320285","5000","1931","344","0.3863227354529094","0.06898620275944811","0.17857142857142858","0.04967006598680264","-1.540086304874194","4252","531"
"fig3b","0.19282230020774124","0.29286445646252357","5000","1870","313","0.374125174965007","0.0627874425114977","0.16782469267771244","0.04408118376324735","-1.4731925162837456","4253","532"
"fig3b","0.19282230020774124","0.31622776601683794","5000","1885","286","0.377124575084983","0.057388522295540895","0.15217391304347827","0.03853229354129174","-1.399835418132625","4254","533"
"fig3b","0.19282230020774124","0.34145488738336005","5000","1783","275","0.3567286542691462","0.055188962207558485","0.15470852017937217","0.03735252949410117","-1.319298500879313","4255","534"
"fig3b","0.19282230020774124","0.3686945064519575","5000","1688","258","0.33773245350929815","0.051789642071585686","0.15334517465956188","0.03490301939612078","-1.2307698129058622","4256","535"
"fig3b","0.19282230020774124","0.3981071705534973","5000","1747","244","0.34953009398120377","0.04899020195960808","0.14016018306636155","0.03151369726054789","-1.1333259655443157","4257","536"
"fig3b","0.19282230020774124","0.42986623470822766","5000","1639","207","0.32793441311737653","0.041591681663667265","0.12682926829268293","0.025194961007798437","-1.0259124737121397","4258","537"
"fig3b","0.19282230020774124","0.464158883361278","5000","1574","191","0.3149370125974805","0.03839232153569286","0.12190476190476189","0.02264547090581883","-0.9073191390355078","4259","538"
"fig3b","0.19282230020774124","0.5011872336272722","5000","1520","173","0.3041391721655669","0.03479304139172166","0.11439842209072978","0.019586082783443315","-0.7761484562000192","4260","539"
"fig3b","0.19282230020774124","0.5411695265464638","5000","1432","150","0.28654269146170763","0.030193961207758448","0.10537334263782276","0.015866826634673065","-0.630773703106172","4261","540"
"fig3b","0.19282230020774124","0.5843414133735175","5000","1411","127","0.28234353129374123","0.02559488102379524","0.0906515580736544","0.011477704459108177","-0.4692808090441076","4262","541"
"fig3b","0.19282230020774124","0.6309573444801932","5000","1251","116","0.2503499300139972","0.023395320935812838","0.09345047923322684","0.010877824435112978","-0.28938269676410755","4263","542"
"fig3b","0.19282230020774124","0.6812920690579611","5000","1227","96","0.2455508898220356","0.019396120775844832","0.07899022801302932","0.007118576284743052","-0.08828229452541336","4264","543"
"fig3b","0.19282230020774124","0.7356422544596414","5000","1174","78","0.2349530093981204","0.015796840631873626","0.06723404255319149","0.004049190161967605","0.13757228890906958","4265","544"
"fig3b","0.19282230020774124","0.7943282347242814","5000","1020","69","0.20415916816636673","0.013997200559888023","0.06856023506366307","0.0037892421515696856","0.3929978278530655","4266","545"
"fig3b","0.19282230020774124","0.8576958985908941","5000","952","58","0.1905618876224755","0.011797640471905619","0.06190975865687303","0.002269546090781843","0.6854056759275409","4267","546"
"fig3b","0.19282230020774124","0.9261187281287933","5000","853","36","0.17076584683063387","0.007398520295940812","0.043325526932084316","-0.0011397720455908807","1.0298937648475999","4268","547"
"fig3b","0.19282230020774124","1.0","5000","769","24","0.15396920615876825","0.004999000199960008","0.032467532467532464","-0.0026994601079784047","1.5557769385546294","4269","548"
"fig3b","0.20931575414832518","0.01","5000","2234","432","0.4469106178764247","0.08658268346330734","0.19373601789709174","0.0642371525694861","-2.2312967892130757","4270","549"
"fig3b","0.20931575414832518","0.0107977516232771","5000","2290","492","0.45810837832433515","0.09858028394321136","0.21518987341772153","0.07567486502699461","-2.2289007403068126","4271","550"
"fig3b","0.20931575414832518","0.011659144011798317","5000","2237","509","0.4475104979004199","0.10197960407918416","0.22788203753351205","0.07960407918416317","-2.2263116824047415","4272","551"
"fig3b","0.20931575414832518","0.012589254117941675","5000","2222","477","0.4445110977804439","0.09558088382323535","0.21502474134053082","0.07335532893421315","-2.2235139084640707","4273","552"
"fig3b","0.20931575414832518","0.013593563908785255","5000","2223","487","0.44471105778844233","0.09758048390321936","0.21942446043165467","0.07534493101379725","-2.220490406895749","4274","553"
"fig3b","0.20931575414832518","0.014677992676220698","5000","2176","467","0.4353129374125175","0.09358128374325135","0.21497473587505744","0.07181563687262547","-2.2172227489155887","4275","554"
"fig3b","0.20931575414832518","0.015848931924611134","5000","2210","489","0.44211157768446313","0.09798040391921616","0.22161917684305743","0.075874825034993","-2.213690965474285","4276","555"
"fig3b","0.20931575414832518","0.01711328304161781","5000","2201","493","0.4403119376124775","0.09878024395120975","0.2243415077202543","0.07676464707058588","-2.2098734126974477","4277","556"
"fig3b","0.20931575414832518","0.018478497974222907","5000","2304","509","0.46090781843631273","0.10197960407918416","0.2212581344902386","0.07893421315736852","-2.2057466246416197","4278","557"
"fig3b","0.20931575414832518","0.0199526231496888","5000","2240","478","0.4481103779244151","0.09578084383123375","0.213743864346274","0.073375324935013","-2.2012851520194374","4279","558"
"fig3b","0.20931575414832518","0.021544346900318832","5000","2194","475","0.4389122175564887","0.09518096380723855","0.21685649202733484","0.0732353529294141","-2.196461385399573","4280","559"
"fig3b","0.20931575414832518","0.02326305067153626","5000","2224","475","0.4449110177964407","0.09518096380723855","0.2139325842696629","0.07293541291741651","-2.191245361191278","4281","560"
"fig3b","0.20931575414832518","0.025118864315095794","5000","2203","470","0.4407118576284743","0.09418116376724656","0.21370235934664247","0.07214557088582284","-2.185604548514874","4282","561"
"fig3b","0.20931575414832518","0.02712272579332028","5000","2246","440","0.44931013797240554","0.08818236352729454","0.19626168224299065","0.06571685662867427","-2.1795036148274107","4283","562"
"fig3b","0.20931575414832518","0.029286445646252372","5000","2182","478","0.4365126974605079","0.09578084383123375","0.2194228126431516","0.07395520895820835","-2.172904167883644","4284","563"
"fig3b","0.20931575414832518","0.03162277660168379","5000","2210","448","0.44211157768446313","0.08978204359128174","0.20307553143374035","0.06767646470705858","-2.1657644713156117","4285","564"
"fig3b","0.20931575414832518","0.034145488738336005","5000","2161","448","0.4323135372925415","0.08978204359128174","0.20767807585568915","0.06816636672665466","-2.1580391307342666","4286","565"
"fig3b","0.20931575414832518","0.03686945064519575","5000","2238","469","0.4477104579084183","0.09398120375924815","0.20991514068780706","0.07159568086382723","-2.1496787468604452","4287","566"
"fig3b","0.20931575414832518","0.039810717055349734","5000","2314","426","0.46290741851629674","0.08538292341531693","0.18444924406047516","0.06223755248950209","-2.1406295317022455","4288","567"
"fig3b","0.20931575414832518","0.042986623470822764","5000","2188","469","0.4377124575084983","0.09398120375924815","0.2147099132023755","0.07209558088382323","-2.130832883254982","4289","568"
"fig3b","0.20931575414832518","0.046415888336127774","5000","2139","442","0.4279144171165767","0.08858228354329134","0.2070093457943925","0.06718656268746251","-2.1202249135589284","4290","569"
"fig3b","0.20931575414832518","0.05011872336272722","5000","2170","444","0.4341131773645271","0.08898220355928814","0.20497466605251036","0.06727654469106178","-2.1087359242248453","4291","570"
"fig3b","0.20931575414832518","0.054116952654646375","5000","2093","437","0.41871625674865026","0.08758248350329934","0.20916905444126074","0.06664667066586683","-2.096289822679779","4292","571"
"fig3b","0.20931575414832518","0.05843414133735175","5000","2251","447","0.45030993801239755","0.08958208358328335","0.1989342806394316","0.06706658668266346","-2.082803471411637","4293","572"
"fig3b","0.20931575414832518","0.06309573444801933","5000","2219","452","0.4439112177564487","0.09058188362327535","0.20405405405405408","0.06838632273545292","-2.0681859613350184","4294","573"
"fig3b","0.20931575414832518","0.06812920690579614","5000","2111","468","0.42231553689262147","0.09378124375124974","0.22206439393939392","0.07266546690661867","-2.0523377990825793","4295","574"
"fig3b","0.20931575414832518","0.07356422544596414","5000","2170","440","0.4341131773645271","0.08818236352729454","0.2031321971441732","0.06647670465906819","-2.035149996463531","4296","575"
"fig3b","0.20931575414832518","0.07943282347242814","5000","2089","432","0.4179164167166567","0.08658268346330734","0.20717703349282296","0.0656868626274745","-2.0165030485260047","4297","576"
"fig3b","0.20931575414832518","0.08576958985908942","5000","2087","433","0.4175164967006599","0.08678264347130574","0.20785440613026818","0.06590681863627273","-1.9962657845324543","4298","577"
"fig3b","0.20931575414832518","0.09261187281287937","5000","2104","397","0.42091581683663265","0.07958408318336332","0.18907363420427553","0.05853829234153169","-1.9742940736684886","4299","578"
"fig3b","0.20931575414832518","0.1","5000","2061","409","0.4123175364927015","0.08198360327934413","0.1988360814742968","0.06136772645470906","-1.950429364377385","4300","579"
"fig3b","0.20931575414832518","0.10797751623277094","5000","2066","411","0.4133173365326935","0.08238352329534093","0.19932268988872762","0.06171765646870626","-1.9244970327605415","4301","580"
"fig3b","0.20931575414832518","0.11659144011798317","5000","2077","414","0.41551689662067587","0.08298340331933614","0.19971126082771898","0.06220755848830234","-1.8963045113941916","4302","581"
"fig3b","0.20931575414832518","0.12589254117941676","5000","2093","383","0.41871625674865026","0.07678464307138572","0.1833810888252149","0.055848830233953206","-1.8656391650729915","4303","582"
"fig3b","0.20931575414832518","0.13593563908785256","5000","2108","379","0.4217156568686263","0.07598480303939212","0.18018018018018017","0.0548990201959608","-1.8322658742137605","4304","583"
"fig3b","0.20931575414832518","0.14677992676220697","5000","2034","344","0.40691861627674464","0.06898620275944811","0.16953316953316955","0.04864027194561088","-1.7959242797508637","4305","584"
"fig3b","0.20931575414832518","0.15848931924611134","5000","1983","342","0.3967206558688262","0.06858628274345131","0.17288306451612906","0.04875024995001","-1.7563256350571805","4306","585"
"fig3b","0.20931575414832518","0.1711328304161781","5000","2032","335","0.4065186962607478","0.06718656268746251","0.16527299557304478","0.04686062787442512","-1.7131492003904043","4307","586"
"fig3b","0.20931575414832518","0.18478497974222907","5000","1957","353","0.3915216956608678","0.07078584283143372","0.1807967313585291","0.05120975804839033","-1.6660381031655902","4308","587"
"fig3b","0.20931575414832518","0.19952623149688797","5000","1897","318","0.3795240951809638","0.0637872425514897","0.1680716543730242","0.0448110377924415","-1.6145945723717432","4309","588"
"fig3b","0.20931575414832518","0.21544346900318834","5000","1939","302","0.3879224155168966","0.060587882423515295","0.15618556701030928","0.041191761647670466","-1.5583744369227759","4310","589"
"fig3b","0.20931575414832518","0.23263050671536262","5000","1886","297","0.3773245350929814","0.0595880823835233","0.1579226285108638","0.040721855628874225","-1.4968807545205323","4311","590"
"fig3b","0.20931575414832518","0.25118864315095796","5000","1861","257","0.3723255348930214","0.05158968206358728","0.13856068743286787","0.03297340531893621","-1.4295564081560315","4312","591"
"fig3b","0.20931575414832518","0.27122725793320285","5000","1806","302","0.3613277344531094","0.060587882423515295","0.16768123962368564","0.04252149570085982","-1.3557754694156472","4313","592"
"fig3b","0.20931575414832518","0.29286445646252357","5000","1791","269","0.3583283343331334","0.05398920215956809","0.15066964285714285","0.03607278544291142","-1.274833077857295","4314","593"
"fig3b","0.20931575414832518","0.31622776601683794","5000","1686","247","0.33733253349330133","0.049590081983603276","0.14700652045050386","0.03272345530893821","-1.1859335186795477","4315","594"
"fig3b","0.20931575414832518","0.34145488738336005","5000","1656","196","0.3313337332533493","0.03939212157568486","0.11888955944477973","0.022825434913017396","-1.0881760883322613","4316","595"
"fig3b","0.20931575414832518","0.3686945064519575","5000","1673","214","0.33473305338932213","0.04299140171965607","0.12843488649940263","0.02625474905018996","-0.9805382059214764","4317","596"
"fig3b","0.20931575414832518","0.3981071705534973","5000","1572","181","0.3145370925814837","0.036392721455708855","0.11570247933884296","0.02066586682663467","-0.8618550336972248","4318","597"
"fig3b","0.20931575414832518","0.42986623470822766","5000","1531","179","0.3063387322535493","0.035992801439712056","0.11749347258485639","0.02067586482703459","-0.7307945706127725","4319","598"
"fig3b","0.20931575414832518","0.464158883361278","5000","1399","143","0.27994401119776047","0.028794241151769647","0.10285714285714286","0.014797040591881623","-0.5858267005596645","4320","599"
"fig3b","0.20931575414832518","0.5011872336272722","5000","1376","125","0.27534493101379726","0.02519496100779844","0.0915032679738562","0.011427714457108577","-0.4251838571163944","4321","600"
"fig3b","0.20931575414832518","0.5411695265464638","5000","1280","101","0.2561487702459508","0.020395920815836834","0.07962529274004684","0.007588482303539293","-0.24680948767397126","4322","601"
"fig3b","0.20931575414832518","0.5843414133735175","5000","1151","101","0.23035392921415718","0.020395920815836834","0.08854166666666667","0.008878224355128974","-0.0482876417839293","4323","602"
"fig3b","0.20931575414832518","0.6309573444801932","5000","1103","68","0.22075584883023394","0.013797240551889621","0.0625","0.0027594481103779232","0.1732589768631101","4324","603"
"fig3b","0.20931575414832518","0.6812920690579611","5000","1012","65","0.20255948810237953","0.013197360527894421","0.06515301085883514","0.003069386122775443","0.421328971918399","4325","604"
"fig3b","0.20931575414832518","0.7356422544596414","5000","960","61","0.1921615676864627","0.012397520495900819","0.06451612903225806","0.002789442111577684","0.700322778666532","4326","605"
"fig3b","0.20931575414832518","0.7943282347242814","5000","816","42","0.16336732653469307","0.008598280343931213","0.05263157894736841","0.0004299140171965584","1.0161174323613409","4327","606"
"fig3b","0.20931575414832518","0.8576958985908941","5000","804","35","0.16096780643871225","0.007198560287942412","0.04472049689440994","-0.0008498300339932008","1.377546094784293","4328","607"
"fig3b","0.20931575414832518","0.9261187281287933","5000","755","24","0.15116976604679064","0.004999000199960008","0.03306878306878307","-0.0025594881023795245","1.8020185768881447","4329","608"
"fig3b","0.20931575414832518","1.0","5000","627","15","0.1255748850229954","0.003199360127974405","0.025477707006369425","-0.0030793841231753654","2.4325184225815804","4330","609"
"fig3b","0.22722000975758064","0.01","5000","2186","464","0.4373125374925015","0.09298140371925614","0.21262002743484223","0.07111577684463107","-2.17714219517822","4331","610"
"fig3b","0.22722000975758064","0.0107977516232771","5000","2145","439","0.42911417716456707","0.08798240351929613","0.20503261882572227","0.06652669466106778","-2.1743079326022325","4332","611"
"fig3b","0.22722000975758064","0.011659144011798317","5000","2152","471","0.4305138972205559","0.09438112377524495","0.2192289828146772","0.07285542891421715","-2.1712450737995255","4333","612"
"fig3b","0.22722000975758064","0.012589254117941675","5000","2210","451","0.44211157768446313","0.09038192361527694","0.20443238353686113","0.06827634473105379","-2.1679349682634097","4334","613"
"fig3b","0.22722000975758064","0.013593563908785255","5000","2179","434","0.4359128174365127","0.08698260347930414","0.19954128440366972","0.0651869626074785","-2.1643574087447632","4335","614"
"fig3b","0.22722000975758064","0.014677992676220698","5000","2198","441","0.4397120575884823","0.08838232353529295","0.20100045475216008","0.06639672065586882","-2.160490495584554","4336","615"
"fig3b","0.22722000975758064","0.015848931924611134","5000","2262","452","0.45250949810037994","0.09058188362327535","0.2001767565178966","0.06795640871825635","-2.156310488310197","4337","616"
"fig3b","0.22722000975758064","0.01711328304161781","5000","2174","459","0.4349130173965207","0.09198160367926415","0.21149425287356322","0.07023595280943812","-2.1517916431556046","4338","617"
"fig3b","0.22722000975758064","0.018478497974222907","5000","2199","444","0.4399120175964807","0.08898220355928814","0.20227272727272727","0.0669866026794641","-2.146906035005969","4339","618"
"fig3b","0.22722000975758064","0.0199526231496888","5000","2152","442","0.4305138972205559","0.08858228354329134","0.20575940548072458","0.06705658868226355","-2.1416233620905416","4340","619"
"fig3b","0.22722000975758064","0.021544346900318832","5000","2147","434","0.4295140971805639","0.08698260347930414","0.20251396648044695","0.06550689862027595","-2.1359107315301458","4341","620"
"fig3b","0.22722000975758064","0.02326305067153626","5000","2118","449","0.4237152569486103","0.08998200359928014","0.21236432279377065","0.06879624075184963","-2.129732423614854","4342","621"
"fig3b","0.22722000975758064","0.025118864315095794","5000","2121","452","0.4243151369726055","0.09058188362327535","0.21347785108388315","0.06936612677464507","-2.1230496324153023","4343","622"
"fig3b","0.22722000975758064","0.02712272579332028","5000","2139","459","0.4279144171165767","0.09198160367926415","0.2149532710280374","0.07058588282343532","-2.1158201800220127","4344","623"
"fig3b","0.22722000975758064","0.029286445646252372","5000","2205","403","0.4411117776444711","0.08078384323135374","0.1831368993653672","0.05872825434913018","-2.107998201341104","4345","624"
"fig3b","0.22722000975758064","0.03162277660168379","5000","2111","425","0.42231553689262147","0.08518296340731854","0.20170454545454547","0.06406718656268746","-2.099533795990908","4346","625"
"fig3b","0.22722000975758064","0.034145488738336005","5000","2124","432","0.42491501699660067","0.08658268346330734","0.20376470588235296","0.06533693261347731","-2.0903726433441534","4347","626"
"fig3b","0.22722000975758064","0.03686945064519575","5000","2128","431","0.4257148570285943","0.08638272345530894","0.20291216533583842","0.06509698060387922","-2.080455576249733","4348","627"
"fig3b","0.22722000975758064","0.039810717055349734","5000","2115","473","0.4231153769246151","0.09478104379124175","0.22400756143667294","0.07362527494501099","-2.069718108329454","4349","628"
"fig3b","0.22722000975758064","0.042986623470822764","5000","2104","430","0.42091581683663265","0.08618276344731053","0.20475059382422803","0.0651369726054789","-2.0580899090298885","4350","629"
"fig3b","0.22722000975758064","0.046415888336127774","5000","2107","410","0.4215156968606279","0.08218356328734253","0.1949715370018975","0.06110777844431113","-2.045494219792232","4351","630"
"fig3b","0.22722000975758064","0.05011872336272722","5000","2111","455","0.42231553689262147","0.09118176364727054","0.2159090909090909","0.07006598680263947","-2.031847203723089","4352","631"
"fig3b","0.22722000975758064","0.054116952654646375","5000","2071","419","0.4143171365726855","0.08398320335932813","0.2027027027027027","0.06326734653069385","-2.0170572200571257","4353","632"
"fig3b","0.22722000975758064","0.05843414133735175","5000","2101","410","0.42031593681263746","0.08218356328734253","0.19552806850618457","0.06116776644671065","-2.001024013392936","4354","633"
"fig3b","0.22722000975758064","0.06309573444801933","5000","2064","410","0.41291741651669667","0.08218356328734253","0.19903147699757867","0.06153769246150769","-1.983637806193002","4355","634"
"fig3b","0.22722000975758064","0.06812920690579614","5000","2116","401","0.4233153369326135","0.08038392321535692","0.18989135569201698","0.05921815636872625","-1.964778281280985","4356","635"
"fig3b","0.22722000975758064","0.07356422544596414","5000","2049","421","0.40991801639672065","0.08438312337532493","0.20585365853658535","0.0638872225554889","-1.9443134390240289","4357","636"
"fig3b","0.22722000975758064","0.07943282347242814","5000","2064","383","0.41291741651669667","0.07678464307138572","0.18595641646489103","0.05613877224555088","-1.9220983115099273","4358","637"
"fig3b","0.22722000975758064","0.08576958985908942","5000","2068","369","0.41371725654869024","0.07398520295940812","0.17883035282745288","0.05329934013197361","-1.8979735132156463","4359","638"
"fig3b","0.22722000975758064","0.09261187281287937","5000","2002","371","0.40051989602079585","0.07438512297540492","0.18572141787319021","0.054359128174365126","-1.8717636043958805","4360","639"
"fig3b","0.22722000975758064","0.1","5000","1986","375","0.39732053589282146","0.07518496300739852","0.18922999496728735","0.05531893621275745","-1.8432752395424927","4361","640"
"fig3b","0.22722000975758064","0.10797751623277094","5000","1985","364","0.397120575884823","0.07298540291941612","0.1837865055387714","0.05312937412517496","-1.8122950687271384","4362","641"
"fig3b","0.22722000975758064","0.11659144011798317","5000","2004","344","0.40091981603679266","0.06898620275944811","0.17206982543640897","0.048940211957608476","-1.778587354242461","4363","642"
"fig3b","0.22722000975758064","0.12589254117941676","5000","2021","335","0.40431913617276544","0.06718656268746251","0.16617210682492584","0.046970605878824234","-1.7418912585851558","4364","643"
"fig3b","0.22722000975758064","0.13593563908785256","5000","1979","355","0.39592081583683264","0.07118576284743051","0.1797979797979798","0.05138972205558888","-1.7019177522274163","4365","644"
"fig3b","0.22722000975758064","0.14677992676220697","5000","1958","312","0.39172165566886624","0.0625874825034993","0.1597753956100051","0.04300139972005598","-1.6583460805553045","4366","645"
"fig3b","0.22722000975758064","0.15848931924611134","5000","1907","321","0.3815236952609478","0.0643871225754849","0.16876310272536688","0.04531093781243751","-1.6108197184878463","4367","646"
"fig3b","0.22722000975758064","0.1711328304161781","5000","1895","334","0.379124175164967","0.0669866026794641","0.17668776371308018","0.04803039392121575","-1.5589417281780698","4368","647"
"fig3b","0.22722000975758064","0.18478497974222907","5000","1891","284","0.3783243351329734","0.05698860227954409","0.15063424947145876","0.038072385522895415","-1.5022694193142172","4369","648"
"fig3b","0.22722000975758064","0.19952623149688797","5000","1857","280","0.3715256948610278","0.05618876224755049","0.15123789020452097","0.0376124775044991","-1.440308192133699","4370","649"
"fig3b","0.22722000975758064","0.21544346900318834","5000","1791","262","0.3583283343331334","0.052589482103579284","0.14676339285714285","0.034673065386922615","-1.3725044193715235","4371","650"
"fig3b","0.22722000975758064","0.23263050671536262","5000","1758","259","0.35172965406918616","0.051989602079584085","0.14781125639567938","0.03440311937612478","-1.298237193660043","4372","651"
"fig3b","0.22722000975758064","0.25118864315095796","5000","1694","238","0.33893221355728853","0.04779044191161767","0.14100294985250736","0.030843831233753245","-1.21680872948329","4373","652"
"fig3b","0.22722000975758064","0.27122725793320285","5000","1733","224","0.34673065386922614","0.04499100179964007","0.12975778546712805","0.027654469106178765","-1.1274331610175068","4374","653"
"fig3b","0.22722000975758064","0.29286445646252357","5000","1633","227","0.32673465306938615","0.04559088182363527","0.1395348837209302","0.02925414917016596","-1.0292234150689694","4375","654"
"fig3b","0.22722000975758064","0.31622776601683794","5000","1575","207","0.3151369726054789","0.041591681663667265","0.1319796954314721","0.02583483303339332","-0.9211757558241231","4376","655"
"fig3b","0.22722000975758064","0.34145488738336005","5000","1496","166","0.29934013197360526","0.033393321335732855","0.11155644622578491","0.018426314737052592","-0.8021514857254601","4377","656"
"fig3b","0.22722000975758064","0.3686945064519575","5000","1446","181","0.28934213157368527","0.036392721455708855","0.12577747062888733","0.02192561487702459","-0.6708551289571574","4378","657"
